title~summary~url~img_url
Ze života datového detektiva II: Projekťák | Mňamka #249~                          Projektové řízení je dost komplexní záležitost. Vyžaduje určitou disciplínu, nadhled, sebedůvěru, všímavost, ale taky zápal věci dotáhnout do zdárného konce. Jak říkáme: “Překvapení patří na Vánoce, ne do datového projektu.” Každý projekťák řeší spoustu věcí, které ho každý den potkávají. Jaké to jsou právě v Bizztreat? Kdo je u nás projekťák? Jak vlastně děláme project management? Jaké nástroje využíváme? Tady je pár našich osvědčených best practices!                        ~https://www.bizztreat.com/blog/ze-zivota-datoveho-detektiva-ii-projektak-mnamka-249~https://www.bizztreat.com/files/responsive/360/0/eden-constantino-oxmym9cuaey-unsplash.jpg
Jak na A/B test? | Mňamka #248~                          A/B test je způsob, jak porovnat dvě varianty a zjistit, která z nich funguje lépe. Používáme ho k testování různých scénářů jako například: která verze webu vede k vyšším konverzím? Který marketingový email vede k většímu zapojení uživatelů? A mnoho dalších! Spuštění A/B testu nám může rychle získat odpověď na konkrétní otázku. I A/B testování však vyžaduje důkladnou přípravu a pečlivý výběr použitých metrik. Jak na to? Na co si dát pozor? Jay Arora v tomto článku názorně vysvětluje celý proces na reálných příkladech!                        ~https://medium.com/geekculture/how-to-run-an-a-b-test-3b581afe2eb9~https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-10-20-v-133800.png
Jednoduchá strategie, jak se při práci s daty efektivně ptát | Mňamka #247~                          Zpracováváme obrovské množství dat. To generuje hromadu otázek. Například který segment našich zákazníků je nejziskovější? Nebo jak mohu snížit náklady na získání nových zákazníků? Odpovědi na tyto otázky okamžitě generují další otázky. Jak se tedy dat ptát tak, abychom se netočili v kruhu a získali opravdu smysluplné poznatky, které nás posunou? Brent Dykes v tomto článku představuje “4D Audience Framework”, který se zaměřuje na čtyři dimenze: problém, výsledek, akce a opatření. Pomůže vám tak strukturovat otázky v kontextu počátečního bodu (problému), požadovaného stavu (výsledku), přístupu, který můžete použít a sledování pokroku!                         ~https://www.forbes.com/sites/brentdykes/2020/08/11/a-simple-strategy-for-asking-your-data-the-right-questions/?sh=100eecbfb9a7~https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-10-20-v-130722.png
Open source všude kolem nás | Mňamka #246~                          Zkoušeli jste si někdy představit, jak by fungoval náš každodenní život v režimu open source? Tom a Terka převedli pár open source patternů do života a jak to dopadlo, se můžete podívat :) Co je to open source? Kdy použít pull request? Kdy vytvořit issue? A co formát kódu? Nebo Revert? Rollback? Klonování nebo Merge Change Request? A ty licence! Mimochodem… zkoušeli jste si někdy představit, jak by mohl fungovat revert ve vašich vztazích? Nebo rollback v životě?                        ~https://www.youtube.com/watch?v=sSBPcTd5jPw~https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-11-01-v-110730.png
Datový analytik vs. datový inženýr vs. datový vědec… kdo je kdo? | Mňamka #245~                          Je to datový analytik, datový inženýr nebo datový vědec? Za kým jít s datovou architekturou? Kdo mi poradí s SQL a databázemi? A co machine learning? Často je v tom pořádný guláš. Sdílíme proto fajn článek, kde si můžete udělat ucelenou představu o tom, kdo je vlastně kdo :-) Jaká je role každého z nich? Jaké skills mají? A jaká role je ta pravá pro vás? Za nás je zn. ideál mix všeho pod souhrnným názvem datový detektiv!                        ~https://medium.com/@aishwaryasharmaece/data-analyst-vs-data-engineer-vs-data-scientist-7e278505b082~https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-10-19-v-140439.png
The Leader’s Guide to Being Data-Driven in 2021 | Mňamka #244~                          Být data-driven přináší společnostem velkou konkurenční výhodu. Často jsou však s tímto krokem spojeny také vysoké náklady. Ale… musí to být vždycky tak? Existují cesty, jak lépe využít již stávající investice do dat? Netflix je skvělým příkladem data-drivem firmy. Dostat se do dnešního stavu byl běh na dlouhou trať - kombinace skvělého výkonu týmů napříč společností, silná, stabilní firemní kultura a investice - do lidí i infrastruktury. Abychom se dostali na level Netflixu, nepotřebujeme investice na jejich úrovni. Pojďme se podívat na tři iniciativy s velkým dopadem, které nám mohou pomoci lépe využít stávající investice do dat. A skvělá zpráva je ta, že vše, co budete potřebovat, už pravděpodobně máte!                        ~https://medium.com/noteableio/the-leaders-guide-to-being-data-driven-in-2021-part-1-b181d8ebb96~https://www.bizztreat.com/files/responsive/360/0/0-ksnq38rqxjyu7ueu.png
Myslete na dataře už při tvorbě databáze | Mňamka #243~                          Pořád dokola potkáváme v databázích klientů čtyři “patterny”, které velmi často vedou k velkým komplikacím, frustraci a ve finále prodražují celý projekt. Pojďme se podívat, na co si dát pozor už při tvorbě databáze. Obzvlášť se vyplatí věnovat pozornost mazání dat, historizaci, total price a ty slevy…!                        ~https://www.bizztreat.com/blog/myslete-na-datare-uz-pri-tvorbe-databaze-mnamka-243~https://www.bizztreat.com/files/responsive/360/0/ryan-snaadt-lzbdkraede-unsplash.jpg
Banana data podcast | Mňamka #242~                          Chcete být v obraze a vědět, co se aktuálně děje ve světě dat? Slyšeli jste o Banana Data Podcastu? Pokud vás baví technologické trendy a témata jako zjednodušování AI, etická dilemata AI, otazníky proč a jak v datové vědě a mnoho dalších, můžeme vřele doporučit! Banana data podcasty už nějaký ten rok jedou a je z čeho vybírat!                        ~https://banana-data.buzzsprout.com/~https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-09-30-v-130705.png
APIFY: 10 nejlepších nástrojů pro web scraping | Mňamka #241~                          Chcete být v obraze a vědět, co se aktuálně děje ve světě dat? Slyšeli jste o Banana Data Podcastu? Pokud vás baví technologické trendy a témata jako zjednodušování AI, etická dilemata AI, otazníky proč a jak v datové vědě a mnoho dalších, můžeme vřele doporučit! Banana data podcasty už nějaký ten rok jedou a je z čeho vybírat!                        ~https://blog.apify.com/top-ten-free-web-scraping-tools-data-analysts-powered-apify/?utm_content=179865516&utm_medium=social&utm_source=facebook&hss_ch~https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-09-30-v-134457.png
Ze života datového detektiva I. - Průvodce světem dat | Mňamka #240~                          Hodně často kolem sebe slýcháme otázku: a co že vy teda děláte? První díl z celkem čtyř o tom, jak datový detektiv funguje v každodenním životě. Naše práce je opravdu hodně komplexní a musíme zdatně propojovat analytické a businessové skills. Začneme tím, jak probíhá náš první kontakt se zákazníkem! Datový detektiv je totiž také obchoďák a accounťák. Eva a Rado vám umožní nahlédnout do svých běžných pracovních dnů. Co dělají? Jak probíhají první jednání s budoucími zákazníky a co je na tom baví?                        ~https://www.bizztreat.com/blog/ze-zivota-datoveho-detektiva-i-pruvodce-svetem-dat-mnamka-240~https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-10-18-v-132901.png
Nejlepší knihovny Pythonu pro data science (včetně vysvětlení a kódu) | Mňamka #239~                          Python je jeden z nejvíce oblíbených programovacích jazyků používaných v data science. Existuje velké množství knihoven, které nabízí skvělé funkce. Vyznat se v tom, které opravdu využijeme, může být zdlouhavé. A tak zde máme skvělý výběr knihoven pro sběr dat, čištění dat, jejich vizualizaci přes knihovny pro Feature Engineering nebo pro vytváření a nasazování modelů. K tomu všemu ještě spoustu zdrojů, pro další učení!                        ~https://towardsdatascience.com/all-top-python-libraries-for-data-science-explained-with-code-40f64b363663~https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-10-11-v-103924.png
The Culture of Data – A Modern Business Paradigm | Mňamka #238~                          Velmi často jsou data ve firmách centrálně spravována IT oddělením. A to bývá časem zdrojem problémů a neefektivity. Je to drahé a není možné fungovat dostatečně pružně tak, jak to potřebuje business. Jaké je řešení? Budovat to v cloudu a mít datové lidi přímo uvnitř jednotlivých business units! To je cesta, jak to celé zrychlit a zefektivnit. Více v tomto článku o budoucnosti kultury dat! Souzníme :-)                        ~https://www.dataversity.net/the-culture-of-data-a-modern-business-paradigm/~https://www.bizztreat.com/files/responsive/360/0/clay-banks-ljqarjajotc-unsplash.jpg
Design pattern #6: Události v datech | Mňamka #237~                          Máme tu další várku design patternů od Péti! Pojďme si ukázat, jak můžeme pracovat s událostmi v datech - zajímá vás, co předcházelo zákaznické registraci? Průměrný počet dní mezi objednávkami? Nebo jak se mění zdroj návštěv u jednotlivých klientů? Tyhle patterny Vám pomůžou v pochopit vzorce chování jednotlivých zákazníků/skupin, nebo třeba odhalit mezery v akvizičním procesu. Není to nic složitého!                        ~https://www.bizztreat.com/blog/design-pattern-6-udalosti-v-datech-mnamka-237~https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-10-10-v-212547.png
Deset častých chyb/opomenutí při tvorbě datových modelů | Mňamka #236~                          Návrh datového modelu a následná práce s ním je hodně komplexní projekt, ve kterém je zainteresováno dost lidí z různých částí firmy. Běh na dlouhou trať je celkem trefné přirovnání, navíc je nepravděpodobné, že byste jednoho krásného dne byli se vším opravdu hotovi. Okolnosti se neustále mění a model spolu s nimi. Je fajn poučit se z chyb druhých (i když některé si člověk prostě sám udělat MUSÍ) - pojďme se podívat na nejčastější úskalí při navrhování datových modelů! Na těchto deset věcí je dobré myslet!                        ~https://betterprogramming.pub/10-common-mistakes-when-building-analytical-data-models-814c763d1b70~https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-09-29-v-132048.png
Data science už není ve skutečnosti vědou | Mňamka #235 ~                          Mým cílem nikdy nebylo vydělat miliony, šlo spíš o to dělat věci, co mě baví a něco, co dává pro klienty opravdu smysl. Data science už není věda jako taková. Je to o hledání souvislostí a zaměření se na quick wins pro klienta. To je jen pár highlightů rozhovoru s Honzou Matouškem z Data Mind - o Data Mind, jejich začátcích a motivaci k rozjetí businessu, jak se to změnilo v průběhu posledních dvanácti let, na čem zajímavém pracují? A co budoucnost machine learningu?                        ~https://www.machinecommons.org/post/data-science-is-not-really-a-science-anymore~https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-09-20-v-131827.png
"Self service BI aneb ""naklikat to zvládnu sám"" | Mňamka #234"~                          Právě jste došli k tomu, že by vám pomohlo, kdybyste trochu víc pracovali s daty. Jenže co teď? Kde začít? Stavět datový sklad? Nakoupit servery? V dnešní době spíš jít a zaregistrovat se do Snowflake nebo Google BigQuery. Jenže tohle je jen začátek. Úplný začátek. Celé datové řešení není jen o výběru vhodného nástroje… je to velmi komplexní projekt. Co je dobré zvážit, než uděláte pomyslný první krok?                        ~https://www.bizztreat.com/blog/self-service-bi-aneb-naklikat-to-zvladnu-sam-mnamka-234~https://www.bizztreat.com/files/responsive/360/0/mari-lezhava-q65bne9fw-w-unsplash.jpg
5 bodů, které je dobré zvážit, když uvažujete o zavedení analytiky | Mňamka #233~                          Stavět od základů svou vlastní analytiku interně nebo zvolit hotové řešení? Každé má svá pro a proti. I když ručička vah často ukazuje jasně na druhou variantu. Než se finálně rozhodneme, je fajn vzít v úvahu několik bodů – například naše znalosti a dovednosti, ochranu dat, náklady a škálovatelnost, time to market nebo následný servis a aktualizace. Pojďme si projít, nad čím se zamyslet, než řekneme finální GO!                        ~https://www.gooddata.com/blog/5-points-to-consider-when-building-or-buying-analytics/~https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-09-16-v-103805.png
Ted talks: Éra slepé víry v big data musí skončit | Mňamka #232~"                          Žijeme v době algoritmů. Algoritmy dnes často rozhodují o tom, kdo získá půjčku, kdo bude pozván na pracovní pohovor, kdo získá pojištění atd. atd. Teoreticky by to mělo vést k větší spravedlnosti – každý je souzen podle stejných pravidel. Jenže.. to automaticky neznamená, že je vše vyhodnoceno ""správně"". Matematička a datová vědkyně Cathy O'Neil se zabývá algoritmy, které jsou neregulované, tajné, důležité a škodlivé. Pojďme si poslechnout jeden z velmi zajímavých TED talks o temné straně Big data!                        "~https://www.ted.com/talks/cathy_o_neil_the_era_of_blind_faith_in_big_data_must_end#t-361389~https://www.bizztreat.com/files/responsive/360/0/destacada-ted-talks.png
Základy vizualizace dat | Mňamka #231~                          Jste na začátku. Díváte se do tabulky plné čísel a jednotlivé sloupce vzájemně splývají. Než se dostanete na konec řádku, ztrácíte přehled o jeho začátku a opačně. Co ta čísla vlastně znamenají a jak se v nich vyznat? Přehledná vizualizace zní jako plán. Jenže jak na to? Kde začít? Shrnuli jsme pro vás pár základních kroků, které vám poradí, jak na to.                        ~https://www.bizztreat.com/blog/zaklady-vizualizace-dat-mnamka-231~https://www.bizztreat.com/files/responsive/360/0/john-schnobrich-flpc9-vocj4-unsplash.jpg
Data Science for Startups: Business Intelligence | Mňamka #230~                          Klíčová role datového vědce je zajistit, aby mohly týmy data efektivně využívat. Co s tím souvisí? Jak nastavit automatický reporting? Jak zpracovat raw data tak, abychom z nich dostali to, co potřebujeme? Datový vědec Ben Weber rozebírá několik různých přístupů, které lze použít při práci s raw daty včetně SQL dotazů, R markdownu a dalších nástrojů. Možností je opravdu hodně a je třeba správně zvolit ty, které nejlépe ladí s našimi cíli. Článek je nabitý praktickými zkušenostmi a doporučeními autora, které získal dlouholetou praxí. Vše rozebere prakticky na dvou příkladech s různými sadami dat.                        ~https://towardsdatascience.com/data-science-for-startups-business-intelligence-f4a2ba728e75~https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-08-27-v-92646.png
Technologie sama není odpovědí na problematiku sladění obchodu a marketingu | Mňamka #229~                          Sladění prodeje a marketingu. Další velké téma, které rezonuje. Pokud prodej a marketing fungují izolovaně, omezuje to každý z týmů v dosahování svých cílů. Zároveň je fajn mít na mysli, že žádná implementace technologie bez dalších strategických kroků nás jak mávnutím kouzelného proutku nespasí. Leadeři salesu a marketingu musí dát nejdřív hlavy dohromady. Pojďme se podívat, na co se zaměřit a jaké otázky si položit než více zapojíme tech.                        ~https://blogs.gartner.com/jeff-cohen/2021/07/15/technology-alone-is-not-the-answer-for-sales-and-marketing-alignment/~https://www.bizztreat.com/files/responsive/360/0/shutterstock-106895984.jpg
Úvod do web scrapingu| Mňamka #228~                          Web scraping je proces, pomocí kterého automatizovaně vytáhneme data z webu a uložíme je ve struktuře, která je zpracovatelná strojem. Weby obsahují obrovské množství dat s velkým potenciálem dalšího využití. A tak tu máme další z Tomových elearningových videí, tentokrát vás zasvětí do světa web scrapingu. Co je to a jak se to dělá? Co je JSON? A hlavně vám ukáže konkrétní postupy pro jednotlivé typy webů. S JS Frameworkem bez interního (nebo s nefunkčním) API si pak poradíte levou zadní!                        ~https://www.youtube.com/watch?v=0zvrVve-9BE~https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-09-20-v-111232.png
Demokratizace dat stručně a jasně| Mňamka #227~                          Velké množství dat a relativně nové nástroje, které pomáhají netechnickým lidem porozumět datům a pracovat s nimi. To neustále zvyšuje poptávku po demokratizaci dat. Pojďme se podívat na to, co znamená demokratizace dat, jaké jsou její výhody a nevýhody nebo jaké technologické inovace ji podporují!                        ~https://www.forbes.com/sites/bernardmarr/2017/07/24/what-is-data-democratization-a-super-simple-explanation-and-the-key-pros-and-cons/?sh=44c8332d6013~https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-08-25-v-112434.png
Datové modelování| Mňamka #226~                          Datové modelování usnadňuje vývojářům, datovým architektům, obchodním analytikům a dalším zúčastněným stranám porozumět vztahům mezi daty. A na to se rovnou nabalují jeho další přínosy. Co si představit pod pojmem datové modelování? Jaké existují typy datových modelů nebo jak probíhá celý proces datového modelování? Tady zjistíte víc!                        ~https://www.ibm.com/cloud/learn/data-modeling~https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-08-25-v-102043.png
Jak načíst soubor v Pythonu| Mňamka #224~                          Přijde vám .csv soubor a vy ho chcete načíst a udělat s ním nějakou “magii” v Pythonu. Není to nic složitého. Pokud s tím nemáte zkušeností, mrkněte sem! Jak načíst soubor? Pojďme se podívat na základní přehled funkcí, které vám pomůžou zorientovat se v možnostech, které Python nabízí. Není jich málo, ale tady máme všechno v kostce stručně a jasně!                        ~https://www.geeksforgeeks.org/how-to-read-from-a-file-in-python/~https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-08-26-v-102020.png
The OPTE Project: vizualizace mapující expanzi internetu | Mňamka #223~                          Internet je jedním z velmi významných počinů lidstva. A video z projektu OPTE nás provede cestou neuvěřitelného technologického pokroku v oblasti internetu od roku 1997 až do dnešních dnů. Ale pozor, není to jen o vývoji. Lze se ponořit do velkého množství hlubších detailů a propojení, které jsou zde zachyceny. Například síťový prostor Číny se dvěma přísně kontrolovanými připojeními dovnitř a ven, blackout internetu v roce 2019 v Íránu a nespočet dalších.                         ~https://www.wired.com/story/opte-internet-map-visualization/~https://www.bizztreat.com/files/responsive/360/0/sec-inline-10696465622d9000x9000.jpg
Nová generace datových detektivů | Mňamka #222~                          Děti z druhého stupně základky na příměstském táboře „Datoví detektivové“. Skvělá diskuze o různých business tématech – co je to „delivery fee“ nebo z čeho má Dámejídlo revenue? No problem. Pomoct youtoberům s datama? Jasně! Spousta otázek, nápadů. Pojďme se podívat, jak to tam vypadalo!                        ~https://www.bizztreat.com/blog/nova-generace-datovych-detektivu-mnamka-222~https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-09-06-v-105312.png
Kelly Rowland netuší, co je MS Excel. Co na to Microsoft? | Mňamka #221~                          Představte si život, ve kterém netušíte, co je MS Excel. Zní to trochu jako sci-fi ☺ Na ten konec prázdnin tu máme jednu oddychovku. Kelly Rowland se v jednom z rozhovorů zmínila, že netuší, co je Excel. No, nezůstalo to bez povšimnutí. Jak na to reagovali z Microsoftu? Mrkněte ☺                        ~https://www.buzzfeed.com/ikrd/nelly-kelly-rowland-excel~https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-07-15-v-100540.png
Vytváření enterprise datové strategie | Mňamka #220~                          Dobře promyšlená, komplexní datová strategie neřeší jen data. Definuje plán, který zahrnuje procesy, lidi a technologie. Vše začíná zamyšlením nad zásadními otázkami. Jaké to jsou? V tomto článku je trefně popsaných osm elementů, na které se vám vyplatí zaměřit při tvorbě datové strategie.                         ~https://www.linkedin.com/pulse/crafting-your-enterprise-data-strategy-paddy-padmanabh-padiyar/?trackingId=xv9QTL6yzblHEahD68scyA%3D%3D~https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-07-22-v-100554.png
Naučte se Python s Pandas Basics | Mňamka #218~                          Taky vidíte v Pythonu velký potenciál, ale zatím jste do toho pořádně nešlápli? Teď máte příležitost! Pandas Basics je bezplatný interaktivní výukový program Pythonu. Vizí celého projektu je učit programování v prohlížeči pomocí krátkých, ale efektivních cvičení. Vše je podpořeno videi instruktorů, kteří opravdu ví. A pokud jste už o pár kroků dál, můžete se  vrhnout rovnou na test a získat Python certifikát!                        ~https://www.learnpython.org/en/Pandas_Basics~https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-07-15-v-91356.png
Get On Board With Data as a Service | Mňamka #217~                          Data as a service rezonuje datovým světem čím dál tím víc. A dává to smysl. BI, data a cloud postupně konvergují blíž a blíž k sobě. Co to znamená pro budoucnost datové analytiky? V tomto díle Founders Focus Roman Staněk zdůrazňuje, co je dobré vědět o datové analýze do budoucna a hovoří o vývoji a trendech, kterým rozhodně stojí za to věnovat pozornost!                        ~https://upside.com/blog/business-resources/think-differently-about-data-analytics/~https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-07-15-v-94604.png
Pay as you go vs. FTFP| Mňamka #216~                          Pay as you go nebo Fixed Time Fixed Price? Při rozhodování se určitě vyplatí zvážit  nejen velikost a dopady rizik, ale také charakter projektu, očekávané výstupy nebo prostředí, ve kterém má projekt probíhat. Každý z těchto přístupů má své výhody a nevýhody pro obě strany. Pojďme se podívat na to, kdy je vhodnější použít kterou strategii a na co dát pozor.                        ~https://www.bizztreat.com/blog/pay-as-you-go-vs-ftfp-mnamka-216~https://www.bizztreat.com/files/responsive/360/0/shutterstock-1493648954.jpg
The Ultimate Guide to Google Data Studio CHAPTER 1 | Mňamka #215~                          Vitamin BI Education sdílí datový kurz a protože zastávají názor, že nemá cenu učit se „co?“ aniž bychom věděli „proč?“, tak je to fakt komplexní. Kurz obsahuje celý kontext potřebný k tomu, abyste se mohli zapojit i do složitějších oblastí používání Google BI tools! Od správy dat přes datovou analýzu až po vizualizace. Pro začátek je tu odkaz na první díl, který se nyní sdílí na Youtube! K dispozici je i druhý díl a pokud splní target v počtů views a likes, postupně nasdílí kurz úplně celý!                        ~https://www.youtube.com/watch?v=_PLRDK5z-00~https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-07-14-v-113725.png
Zajímají vás veřejné statistiky? Jak je číst a jak se v nich vyznat? | Mňamka #214~                          Zajímají vás veřejné statistiky? Na první pohled to může znít trošku suše, ale vyznat se v nich je rozhodně plus! Oni jsou totiž takovou pomyslnou důkazní základnu pro rozhodování a mohou nám pomoci identifikovat různé problémy, příležitosti, sledovat pokrok, hodnotit výsledky a tak nějak celkově porozumět světu. Umět v nich číst je skvělé. Sdílíme dál materiál od australské národní statistické agentury, kde je srozumitelně vysvětleno mnoho statistických konceptů a pojmů!                        ~https://www.abs.gov.au/websitedbs/D3310114.nsf/Home/Statistical+Language?OpenDocument~https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-07-14-v-104955.png
Embedovaná analytika vol. 2 | Mňamka #213~                          Embedovaná analytika je skvělá věc. Vidět přehledná data přímo v rámci vašeho CRM, ERP nebo třeba intranetu umožňuje mít aktuální data neustále po ruce a na očích. Už je to nějaký ten pátek, co JT natočil video, kde v kostce embedovanou analytiku představil. Dnes se ponoříme hlouběji. Pojďme se podívat na to, co to znamená „rozjet embedovanou analytiku“ v produkčním prostředí, na co při tom myslet a co vzít v úvahu?                        ~https://www.bizztreat.com/blog/embedovana-analytika-vol-2-mnamka-213~https://www.bizztreat.com/files/responsive/360/0/shutterstock-1134003470.jpg
Apify - jak na to | Mňamka #212~                          O Apify už mnoho z vás určitě slyšelo. Jejich parketa je web scraping. Chtěli byste vědět, co je to web scraping, jaký má smysl a k čemu se používá nebo jak s ním začít? The Beginner's Guide To Web Scraping by Apify tady na vás čeká!                        ~https://www.bizztreat.com/blog/apify-jak-na-to-mnamka-212~https://www.bizztreat.com/files/responsive/360/0/02be2dede49cec6ffca6e8783797def7.png
Business Intelligence vs. datová analýza | Mňamka #211~                          Když mluvíme o datech, obvykle narazíme na řadu různých pojmů/termínů a buzzwordů. Mezi nimi určitě i Business Intelligence nebo datová analýza. Vnímáte v nich nějaký rozdíl? Zásadní roli v obchodní strategii společností hrají oba. Pojďme se podívat na to, v čem si jsou podobné a co je odlišuje. A jak je využít v tandemu tak, abyste z nich dostali co nejvíce!                        ~https://www.import.io/post/business-intelligence-vs-data-analytics/~https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-07-13-v-111404.png
Jak učit (malé) děti datovou analýzu? | Mňamka #210~                          Máte doma malého analytika? My jich máme v bizztreatu hned několik. A jsou to koumáci. Jak malým dětem přiblížit svět datové analýzy? Jednoduše, data jsou všude kolem nás ☺ a jak tedy na to? Eva dala dohromady hromadu tipů! Patterny, predikce, vizualizace, pochybování.. P.S. připravte si zásobu bonbónů nebo Lego kostiček!                         ~https://www.bizztreat.com/blog/jak-ucit-male-deti-datovou-analyzu-mnamka-210~https://www.bizztreat.com/files/responsive/360/0/shutterstock-492921907.jpg
Pět strategií pro čtení tabulek a grafů | Mňamka #208~                          V praxi často potřebujeme porozumět, interpretovat a odvodit informace z dat uvedených v tabulkách a různých typech grafů. Jenže to může být docela oříšek. Jak na to? Co konkrétně sledovat a na co si dát pozor? Podíváme se na pět strategií, které vám s tím mohou pomoci!                         ~https://theolivebook.com/5-strategies-for-reading-tables-and-graphs/~https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-07-12-v-154030.png
Logika data warehousu a data martu | Mňamka #207~                           Když začneme řešit data, hned na začátku je fajn položit si základní otázku: v jaké podobě mít svá data uložená tak, abychom je mohli skutečně efektivně používat pro řízení svého byznysu? Jedním z možných řešení je vytvořit tzv. data warehouse, popř. data marts. Co to je? Jaké mají vlastnosti? Co by měli umět? Jaké využíváme přístupy k data warehousingu? Cloud nebo on-premise? Kuba to všechno v kostce sepsal!                        ~https://www.bizztreat.com/blog/logika-data-warehousu-a-data-martu-mnamka-207~https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-07-21-v-82517.png
SQL tutorial | Mňamka #206~                          Chcete se naučit pracovat s různými verzemi SQL, nebo si jen potřebujete připomenout, jak nějaká SQL funkce funguje? Můžete začít třeba hned teď a tady! Pojďme se podívat na přehledný SQL tutoriál, který vás provede používáním SQL v různých databázových systémech. A pokud si chcete rovnou vyzkoušet to, co jste se právě naučili, najdete tu také spoustu různých příkladů! Na závěr si pak můžete otestovat, jak jste na tom ☺                        ~https://www.w3schools.com/sql/default.asp~https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-07-12-v-141848.png
Jak může open-source pomoct vyřešit fragmentaci datových konektorů | Mňamka #205~                          Datové týmy investují mnoho času a energie do budování a udržování in-house konektorů v rámci stávajícího ETL řešení. Proč? Zaprvé nejsou ani zdaleka pokryty všechny konektory, které jsou nezbytné pro fungování. Další zádrhel je v neschopnosti vyřešit replikaci databázového systému. A právě open-source může být smysluplná cesta, jak z toho ven!                        ~https://towardsdatascience.com/why-etl-needs-open-source-to-address-the-long-tail-of-integrations-5394c058c326~https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-07-20-v-81509.png
Desatero pro tvorbu dashboardů | Mňamka #204~                          Univerzální návod, jak dát dohromady kvalitní dashboard, asi neexistuje. Každopádně náš cíl je vždy stejný: dashboard, který bude konzument s radostí a pravidelně využívat. Jenže jak na to? Máme tu desatero pro tvorbu dashboardů! Na co se zaměřit a čeho se vyvarovat? A jaký je ten první krok, kterým to celé odstartovat? Know-how zkušeného datového detektiva k nezaplacení!                        ~https://www.bizztreat.com/blog/desatero-pro-tvorbu-dashboardu-mnamka-204~https://www.bizztreat.com/files/responsive/360/0/shutterstock-718643389.jpg
Seznamte se s Kats - jednotným kontaktním místem pro analýzu časových řad | Mňamka #203~                          Pojďme se podívat na Kats – novou knihovnu v Pythonu pro analýzu časových řad! Kats je elegantně použitelný framework pro obecnou analýzu časových řad, včetně předpovědí nebo vícerozměrné analýzy a extrakce/vložení funkcí. Poskytuje klasické i pokročilé techniky pro modelování dat časových řad!                        ~https://engineering.fb.com/2021/06/21/open-source/kats/~https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-07-02-v-93424.png
Jak si přidat vlastní KPIs do Airflow | Mňamka #202~                          Airflow nám umožňuje programově vytvářet, plánovat a následně sledovat workflow. Standardní UI v Airflow nám umožňuje zobrazit pipelines a filtry. Jenže.. jak se zvyšuje počet pipelines, stává se mnohem složitější vyfiltrovat to, co potřebujeme. Jak si přidat vlastní pohledy/filtry na vaše DAGs v Airflow? Podívejte se, jak na to!                        ~https://medium.com/groupon-eng/how-to-add-custom-kpis-to-airflow-ac09eb1bf3e1~https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-07-01-v-160555.png
Jak využít účetní systém Pohoda (a jiné datové zdroje) v BI? | Mňamka #201~                          Vědět, v jaké je firma finanční kondici a kam pluje je jedna z klíčových věcí pro její správné kormidlování. Jenže jak to dát všechno dohromady? Jak využít všechny ty datové zdroje, které máme k dispozici? Potřebujete mít všechny finanční pohledy aktuální pár minut po zaúčtování dokladu? Pojďme se na to podívat krok za krokem – jen namátkově vytvoření mappingů, očištění dat, datový model a na závěr už chybí jen pár vymazlených dashboardů!                        ~https://www.bizztreat.com/blog/jak-vyuzit-ucetni-system-pohoda-a-jine-datove-zdroje-v-bi-mnamka-201~https://www.bizztreat.com/files/responsive/360/0/snimek-obrazovky-2021-07-12-v-112659.png
